25,0.1,447950
25,0.1,248.962
25,0.1,17.2213
25,0.1,321.304
25,0.1,2.94122e+07
25,0.1,8.69646e+12
25,0.1,0.518817
25,0.1,81652.3
25,0.1,2.31096e+07
25,0.1,834.482
25,0.1,51072.7
25,0.1,11097.3
25,0.1,1579.29
25,0.1,1.45809e+07
25,0.1,1.71792e+09
25,0.1,81652.3
25,0.1,2.31096e+07
25,0.1,834.482
25,0.1,51072.7
1,2.4,0.301194
1,0.2,0.904837
1,0.1,0.951229
1,0.3,0.860708
