40,0.1,5.17643e+15
40,0.1,4.22523e+10
40,0.1,6.79191e+08
40,0.1,4.42103e+10
40,0.1,7.23757e+18
40,0.1,3.14941e+27
40,0.1,773678
40,0.1,8.38837e+14
40,0.1,6.17914e+18
40,0.05,3.2898e+11
40,0.1,2.48247e+14
40,0.1,8.61427e+12
40,0.1,1.08363e+12
40,0.1,2.85837e+18
40,0.1,1.91008e+21
40,0.1,8.38837e+14
40,0.1,6.17914e+18
40,0.05,3.2898e+11
40,0.1,2.48247e+14
1,2.4,0.301194
1,0.2,0.904837
1,0.1,0.951229
1,0.3,0.860708
